path,pillar,mode,seed,collapse_run,collapse_reason,n_interventions,n_tokens_total,n_tokens_total_model,stop_aux,stop_aux_reason,epsilon_pi,k_consecutive,rep_threshold
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_351.jsonl,HUM,baseline,351,0,NONE,0,408,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_352.jsonl,HUM,baseline,352,0,NONE,0,411,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_353.jsonl,HUM,baseline,353,0,NONE,0,323,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_354.jsonl,HUM,baseline,354,0,NONE,0,411,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_355.jsonl,HUM,baseline,355,0,NONE,0,362,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_356.jsonl,HUM,baseline,356,0,NONE,0,375,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_357.jsonl,HUM,baseline,357,0,NONE,0,374,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_358.jsonl,HUM,baseline,358,1,REP,0,327,448,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_359.jsonl,HUM,baseline,359,1,REP,0,313,418,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_360.jsonl,HUM,baseline,360,0,NONE,0,375,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_361.jsonl,HUM,baseline,361,0,NONE,0,408,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_362.jsonl,HUM,baseline,362,1,REP,0,115,150,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_363.jsonl,HUM,baseline,363,0,NONE,0,377,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_364.jsonl,HUM,baseline,364,0,NONE,0,344,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_365.jsonl,HUM,baseline,365,0,NONE,0,392,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_366.jsonl,HUM,baseline,366,0,NONE,0,422,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_367.jsonl,HUM,baseline,367,0,NONE,0,365,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_368.jsonl,HUM,baseline,368,1,REP,0,232,369,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_369.jsonl,HUM,baseline,369,0,NONE,0,384,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_370.jsonl,HUM,baseline,370,0,NONE,0,409,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_371.jsonl,HUM,baseline,371,0,NONE,0,389,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_372.jsonl,HUM,baseline,372,0,NONE,0,323,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_373.jsonl,HUM,baseline,373,0,NONE,0,415,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_374.jsonl,HUM,baseline,374,0,NONE,0,349,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_375.jsonl,HUM,baseline,375,0,NONE,0,389,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_376.jsonl,HUM,baseline,376,0,NONE,0,376,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_377.jsonl,HUM,baseline,377,1,REP,0,232,266,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_378.jsonl,HUM,baseline,378,0,NONE,0,317,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_379.jsonl,HUM,baseline,379,1,REP,0,271,320,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_380.jsonl,HUM,baseline,380,0,NONE,0,315,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_381.jsonl,HUM,baseline,381,0,NONE,0,377,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_382.jsonl,HUM,baseline,382,0,NONE,0,363,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_383.jsonl,HUM,baseline,383,0,NONE,0,347,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_384.jsonl,HUM,baseline,384,0,NONE,0,382,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_385.jsonl,HUM,baseline,385,0,NONE,0,403,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_386.jsonl,HUM,baseline,386,0,NONE,0,301,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_387.jsonl,HUM,baseline,387,0,NONE,0,343,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_388.jsonl,HUM,baseline,388,0,NONE,0,376,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_389.jsonl,HUM,baseline,389,0,NONE,0,366,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_390.jsonl,HUM,baseline,390,0,NONE,0,369,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_391.jsonl,HUM,baseline,391,0,NONE,0,401,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_392.jsonl,HUM,baseline,392,0,NONE,0,380,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_393.jsonl,HUM,baseline,393,0,NONE,0,378,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_394.jsonl,HUM,baseline,394,0,NONE,0,365,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_395.jsonl,HUM,baseline,395,0,NONE,0,292,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_396.jsonl,HUM,baseline,396,0,NONE,0,392,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_397.jsonl,HUM,baseline,397,0,NONE,0,358,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_398.jsonl,HUM,baseline,398,0,NONE,0,325,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_399.jsonl,HUM,baseline,399,1,REP,0,355,466,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_400.jsonl,HUM,baseline,400,0,NONE,0,393,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_401.jsonl,HUM,baseline,401,1,REP,0,343,396,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_402.jsonl,HUM,baseline,402,1,REP,0,296,440,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_403.jsonl,HUM,baseline,403,0,NONE,0,344,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_404.jsonl,HUM,baseline,404,0,NONE,0,330,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_405.jsonl,HUM,baseline,405,0,NONE,0,401,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_406.jsonl,HUM,baseline,406,0,NONE,0,365,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_407.jsonl,HUM,baseline,407,0,NONE,0,348,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_408.jsonl,HUM,baseline,408,1,REP,0,156,240,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_409.jsonl,HUM,baseline,409,0,NONE,0,350,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_410.jsonl,HUM,baseline,410,0,NONE,0,409,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_411.jsonl,HUM,baseline,411,0,NONE,0,391,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_412.jsonl,HUM,baseline,412,0,NONE,0,347,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_413.jsonl,HUM,baseline,413,0,NONE,0,366,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_414.jsonl,HUM,baseline,414,0,NONE,0,379,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_415.jsonl,HUM,baseline,415,0,NONE,0,403,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_416.jsonl,HUM,baseline,416,0,NONE,0,361,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_417.jsonl,HUM,baseline,417,0,NONE,0,428,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_418.jsonl,HUM,baseline,418,0,NONE,0,279,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_419.jsonl,HUM,baseline,419,1,REP,0,330,367,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_420.jsonl,HUM,baseline,420,0,NONE,0,339,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_421.jsonl,HUM,baseline,421,0,NONE,0,391,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_422.jsonl,HUM,baseline,422,0,NONE,0,374,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_423.jsonl,HUM,baseline,423,0,NONE,0,347,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_424.jsonl,HUM,baseline,424,0,NONE,0,393,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_425.jsonl,HUM,baseline,425,0,NONE,0,408,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_426.jsonl,HUM,baseline,426,0,NONE,0,365,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_427.jsonl,HUM,baseline,427,1,REP,0,328,448,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_428.jsonl,HUM,baseline,428,0,NONE,0,380,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_429.jsonl,HUM,baseline,429,0,NONE,0,380,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_430.jsonl,HUM,baseline,430,0,NONE,0,411,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_431.jsonl,HUM,baseline,431,0,NONE,0,350,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_432.jsonl,HUM,baseline,432,0,NONE,0,407,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_433.jsonl,HUM,baseline,433,1,REP,0,259,398,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_434.jsonl,HUM,baseline,434,0,NONE,0,437,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_435.jsonl,HUM,baseline,435,0,NONE,0,287,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_436.jsonl,HUM,baseline,436,0,NONE,0,387,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_437.jsonl,HUM,baseline,437,0,NONE,0,377,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_438.jsonl,HUM,baseline,438,0,NONE,0,293,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_439.jsonl,HUM,baseline,439,0,NONE,0,376,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_440.jsonl,HUM,baseline,440,0,NONE,0,359,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_441.jsonl,HUM,baseline,441,1,REP,0,113,136,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_442.jsonl,HUM,baseline,442,0,NONE,0,366,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_443.jsonl,HUM,baseline,443,0,NONE,0,335,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_444.jsonl,HUM,baseline,444,0,NONE,0,332,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_445.jsonl,HUM,baseline,445,0,NONE,0,390,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_446.jsonl,HUM,baseline,446,0,NONE,0,353,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_447.jsonl,HUM,baseline,447,0,NONE,0,381,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_448.jsonl,HUM,baseline,448,1,REP,0,231,313,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_449.jsonl,HUM,baseline,449,0,NONE,0,345,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_450.jsonl,HUM,baseline,450,0,NONE,0,404,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_451.jsonl,HUM,baseline,451,0,NONE,0,385,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_452.jsonl,HUM,baseline,452,0,NONE,0,320,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_453.jsonl,HUM,baseline,453,0,NONE,0,392,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_454.jsonl,HUM,baseline,454,0,NONE,0,376,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_455.jsonl,HUM,baseline,455,0,NONE,0,417,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_456.jsonl,HUM,baseline,456,0,NONE,0,380,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_457.jsonl,HUM,baseline,457,0,NONE,0,461,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_458.jsonl,HUM,baseline,458,0,NONE,0,331,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_459.jsonl,HUM,baseline,459,1,REP,0,223,306,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_460.jsonl,HUM,baseline,460,0,NONE,0,367,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_461.jsonl,HUM,baseline,461,0,NONE,0,389,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_462.jsonl,HUM,baseline,462,0,NONE,0,359,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_463.jsonl,HUM,baseline,463,0,NONE,0,367,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_464.jsonl,HUM,baseline,464,0,NONE,0,431,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_465.jsonl,HUM,baseline,465,0,NONE,0,409,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_466.jsonl,HUM,baseline,466,0,NONE,0,397,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_467.jsonl,HUM,baseline,467,0,NONE,0,325,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_468.jsonl,HUM,baseline,468,0,NONE,0,389,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_469.jsonl,HUM,baseline,469,1,REP,0,303,384,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_470.jsonl,HUM,baseline,470,0,NONE,0,368,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_471.jsonl,HUM,baseline,471,0,NONE,0,382,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_472.jsonl,HUM,baseline,472,0,NONE,0,424,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_473.jsonl,HUM,baseline,473,1,REP,0,405,498,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_474.jsonl,HUM,baseline,474,0,NONE,0,387,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_475.jsonl,HUM,baseline,475,0,NONE,0,357,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_476.jsonl,HUM,baseline,476,0,NONE,0,437,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_477.jsonl,HUM,baseline,477,0,NONE,0,351,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_478.jsonl,HUM,baseline,478,0,NONE,0,359,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_479.jsonl,HUM,baseline,479,1,REP,0,272,365,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_480.jsonl,HUM,baseline,480,0,NONE,0,377,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_481.jsonl,HUM,baseline,481,1,REP,0,373,435,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_482.jsonl,HUM,baseline,482,0,NONE,0,350,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_483.jsonl,HUM,baseline,483,0,NONE,0,373,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_484.jsonl,HUM,baseline,484,0,NONE,0,316,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_485.jsonl,HUM,baseline,485,0,NONE,0,369,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_486.jsonl,HUM,baseline,486,0,NONE,0,403,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_487.jsonl,HUM,baseline,487,0,NONE,0,366,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_488.jsonl,HUM,baseline,488,1,REP,0,220,320,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_489.jsonl,HUM,baseline,489,0,NONE,0,353,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_490.jsonl,HUM,baseline,490,0,NONE,0,382,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_491.jsonl,HUM,baseline,491,0,NONE,0,353,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_492.jsonl,HUM,baseline,492,0,NONE,0,328,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_493.jsonl,HUM,baseline,493,0,NONE,0,382,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_494.jsonl,HUM,baseline,494,0,NONE,0,384,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_495.jsonl,HUM,baseline,495,1,REP,0,176,211,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_496.jsonl,HUM,baseline,496,0,NONE,0,350,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_497.jsonl,HUM,baseline,497,1,REP,0,94,130,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_498.jsonl,HUM,baseline,498,0,NONE,0,313,512,0,NONE,,,
exp_vnext_ollama_512/runs_500_hum_sensitive_baseline/baseline/HUM/seed_499.jsonl,HUM,baseline,499,1,REP,0,253,300,0,NONE,,,
